Asset,DateTime,Price_Close,03_01,03_02,03_03,03_04,03_05,03_06,03_07,03_08,03_09,03_10,03_11,03_12,01_01,01_02,01_03,01_04,01_05,01_06,01_07,01_08,01_09,01_10,01_11,01_12
XAU/USD,4/12/2016 17:00,1255.21,-0.000779229,-0.000793354,-0.000753187,-0.000749517,-0.000772289,-0.000752734,-0.000782966,-0.000782325,-0.000794713,-0.000783601,-0.000791266,-0.000772603,-0.000814922,-0.000803551,-0.000767142,-0.000776872,-0.000790865,-0.000759691,-0.000788891,-0.000785716,-0.000783513,-0.000783262,-0.000829003,-0.000766397
XAU/USD,4/13/2016 17:00,1242.43,-0.004259484,-0.004337442,-0.004115827,-0.004095589,-0.004221191,-0.004113327,-0.004280102,-0.004276568,0,-0.004283608,-0.004325913,-0.00422292,-0.004456527,-0.004393733,-0.004192796,-0.004246477,-0.004323701,-0.004151693,-0.004312804,-0.004295284,0.004180673,-0.004281738,-0.004534307,-0.004188684
XAU/USD,4/14/2016 17:00,1227.54,-0.0049838,-0.005075409,-0.004815024,-0.004791252,-0.004938807,-0.004812089,-0.005008027,-0.005003874,0,-0.005012146,-0.005061861,-0.004940839,-0.005215374,-0.005141566,-0.004905446,-0.004968517,-0.005059261,-0.004857158,-0.005046455,-0.005025868,0.001576952,-0.00500995,-0.005306811,-0.004900615
XAU/USD,4/15/2016 17:00,1233.39,0.001968505,0.002004886,0.001901498,0.001892062,0.00195064,0.001900333,0.001978126,0.001976477,0,0.001979762,0.001999505,0.001951446,0.002060484,0.002031163,0.001937394,0.001962436,0.001998472,0.001918224,0.001993387,0.00198521,0.001956502,0.001978889,0.002096814,0.001935476
XAU/USD,4/18/2016 17:00,1232.23,0.001354801,0.001379767,0.001500509,0.001493085,0.003423619,0.003335557,0.003485477,0.003468841,0.0019392,0.003474591,0.003509145,0.003431284,0.003622459,0.003571056,0.003391091,0.00343334,0.003507337,0.003366876,0.003504824,0.003484127,0.003433771,0.003473064,0.003679425,0.003403278
XAU/USD,4/19/2016 17:00,1249.98,-0.006230887,-0.006345651,-0.001616858,-0.001607618,-0.005971143,-0.005817933,-0.006240964,-0.006191376,-0.006287892,-0.00620161,-0.006263115,-0.006133607,-0.006474377,-0.006382762,-0.006039394,-0.006112302,-0.006259898,-0.006009861,-0.006264705,-0.006218585,-0.006128793,-0.006198892,-0.006566158,-0.006083679
XAU/USD,4/20/2016 17:00,1243.84,-0.002043506,-0.002081273,-0.00194143,-0.001930343,0,0,-0.002057003,-0.002040605,-0.002072523,-0.002043989,-0.002064329,-0.002021503,-0.002134201,-0.002103899,-0.001990352,-0.002014458,-0.002063265,-0.001980588,-0.002064855,-0.002049603,-0.002019911,-0.002043091,-0.002164562,-0.002004994
XAU/USD,4/21/2016 17:00,1247.75,0.002045931,0.001363783,0.002044675,0.001262229,0,0,0.001347438,0.001336401,0.001769835,0.001338657,0.001352371,0.001323549,0.00213852,0.00137903,0.002095672,0.00131879,0.002173838,0.002576143,0.001352725,0.001342456,0.002127349,0.001338052,0.001419954,0.001312447
XAU/USD,4/22/2016 17:00,1231.96,0.005267243,-0.007026609,0.005021428,0.005001455,-0.000818147,-0.000797067,-0.000821664,-0.001974822,0.005348277,0.005276692,0.005842547,-0.001547567,0.005501271,-0.007103364,0.005128906,0.005200323,0.005316973,0.00509812,0.00593068,0.003579258,0.005205147,0.005274367,0.006126633,-0.001534963
XAU/USD,4/25/2016 17:00,1237.65,-0.001889603,-0.001980325,-0.001801793,-0.001794657,-0.001902601,-0.001853518,-0.001946459,-0.001933133,-0.001918542,-0.001892977,-0.001909603,-0.001900576,-0.001973168,-0.002002064,-0.001840191,-0.001865701,-0.001907363,-0.001829193,-0.001909723,-0.001905354,-0.001867425,-0.001892147,-0.002002007,-0.001884991
XAU/USD,4/26/2016 17:00,1243.04,-0.001789172,-0.001875031,-0.001706064,-0.00169931,-0.001801474,-0.00175502,-0.001842981,-0.00183037,-0.000954022,-0.001792365,-0.0018081,-0.001799557,-0.001868258,-0.001895605,-0.001742406,-0.001766551,-0.00180598,-0.001731997,-0.001808214,-0.001804079,-0.000117041,-0.00179158,-0.001895551,-0.001784807
XAU/USD,4/27/2016 17:00,1245.65,-0.000865168,-0.000906624,-0.002888209,-0.000821774,-0.003033178,-0.002954658,-0.003102545,-0.003081227,-0.001635,-0.002015563,-0.004113826,-0.000167735,-0.000903354,-0.000916556,-0.002949971,-0.000854245,-0.003058037,-0.002932927,-0.003061551,-0.003051433,0.000868908,4.32E-05,-0.004313837,-0.000166397
XAU/USD,4/28/2016 17:00,1265.49,0.003816858,0.000559818,0.006314472,0.000555551,0.006566031,0.006395764,0.006713351,0.006667141,0.00669545,0.006614243,0.006690593,0.006604947,0.003986676,0.000566134,0.00644973,0.000578078,0.006686416,0.006414886,0.006693021,0.006659023,0.00655349,0.006630385,0.007016513,0.006550658
XAU/USD,4/29/2016 17:00,1293.36,0.009222764,0.00951194,0.008797768,0.008746247,0.009145283,0.008910093,0.009348693,0.009284899,0.009323982,0.00921186,0.009317276,0.009199024,0.009629483,0.009616429,0.008984648,0.009092669,0.00931151,0.008936511,0.009320628,0.00927369,0.009127965,0.009234149,0.009767038,0.009124053
XAU/USD,5/2/2016 17:00,1291.34,-0.000661176,-0.000681673,-0.000631026,-0.000627369,-0.000655682,-0.000638997,-0.000670104,-0.000665581,0.000389063,-0.000660403,-0.000667877,-0.000659493,-0.000690001,-0.000689076,-0.000644287,-0.00065195,-0.000667468,-0.000640872,-0.000668114,-0.000664787,0.001341738,-0.000661983,-0.000699744,-0.000654176
XAU/USD,5/3/2016 17:00,1286.38,-0.001618999,-0.001669044,-0.001545369,-0.001536437,-0.001605583,-0.001564839,-0.001640798,-0.001629756,-0.001371677,0.001118514,-0.001728698,-0.001614888,-0.001689374,-0.001687117,-0.001577757,-0.00159647,-0.001634362,-0.001569417,-0.00163594,-0.001627815,0.001558604,0.003745151,-0.001939964,-0.001601906
XAU/USD,5/4/2016 17:00,1279.33,-0.004288051,-0.002389213,-0.002211001,-0.002198137,-0.002297742,-0.002239043,-0.002348493,-0.002332578,0.002296834,0.000364921,0,-0.001878733,-0.00652993,-0.002415271,-0.002257652,-0.002284612,-0.002339217,-0.002245637,-0.002341492,-0.002329782,0.002201015,0.002232517,0.002402497,-0.001460987
XAU/USD,5/5/2016 17:00,1277.48,0,-0.000486093,-0.001744894,-0.004131451,-0.00181353,-0.004200411,-0.001408601,-0.001841099,0.000606333,0.000600107,-0.000333714,-0.000615756,0.000636993,-0.000376762,-0.001781806,-0.004294989,-0.001846353,-0.004212857,-0.001404396,-0.001838885,0.000580895,0.000589257,0.000634399,0.000594214
XAU/USD,5/6/2016 17:00,1288.13,0,0,-0.003288989,-0.003302652,-0.003418801,-0.003349092,-0.003491395,-0.003470951,-0.004507526,-0.005523643,-0.003471881,-0.00342142,-0.003614501,-0.003599596,-0.003358798,-0.003433682,-0.00348089,-0.003359038,-0.003480927,-0.003466764,-0.005372434,-0.005436484,-0.003599986,-0.003374974
XAU/USD,5/9/2016 17:00,1263.58,0.004307411,0.004452732,0.007595089,0.007626695,0.007895412,0.007734132,0.00806338,0.008016075,0.004339176,0.002768339,0.008018228,0.007901472,0.008348254,0.008313759,0.007756588,0.007929844,0.008039074,0.007757144,0.008039159,0.008006387,0.002840485,0.005487558,0.008314663,0.007794011
XAU/USD,5/10/2016 17:00,1265.3,-0.000551222,-0.000569617,-0.000526055,-0.000528219,-0.000546609,-0.000535573,-0.000558096,-0.000554862,-0.000555244,-0.000550837,-0.000555009,-0.000547023,-0.000577565,-0.000575209,-0.00053711,-0.000548964,-0.000556434,-0.000537148,-0.00055644,-0.000554199,-0.000537285,-0.000541831,-0.000575271,-0.000539671
XAU/USD,5/11/2016 17:00,1276.98,-0.003775867,-0.003903016,-0.003602028,-0.003616969,-0.003743989,-0.003667757,-0.003823371,-0.003801016,0.000770583,-0.00361126,-0.003802033,-0.003746853,-0.003957978,-0.00394168,-0.003678372,-0.003760262,-0.003811885,-0.003678635,-0.003811925,-0.003796438,0.000751208,-0.003551264,-0.003942107,-0.003696061
XAU/USD,5/12/2016 17:00,1263.28,0.004442743,0.004592832,0.004237591,0.004255221,0.004405119,0.004315153,0.004498815,0.004472427,-0.004477016,-0.004433071,0.004473628,0.004408499,0.00465772,0.004638479,0.004327679,0.004424325,0.004485256,0.004327989,0.004485303,0.004467023,-0.004342715,-0.004389507,0.004638983,0.004348555
XAU/USD,5/13/2016 17:00,1272.99,-0.004842034,-0.005004917,-0.002986479,-0.002998834,-0.003103852,-0.003040827,-0.003169474,-0.003150994,-4.27E-05,0.003160685,-0.002556864,-0.003935902,-0.005072785,-0.005055092,-0.003049603,-0.003117305,-0.003159979,-0.00304982,-0.003160012,-0.00314721,-0.004046076,0.003129443,-0.002044275,-0.00388426
XAU/USD,5/16/2016 17:00,1273.65,0.000224146,0.000232062,-0.00294017,-0.002799981,-0.008559913,-0.008067797,-0.000206223,-0.000205075,-0.003230471,0.000223731,-0.004068822,0.000222147,0.000234797,0.000234651,-0.005814709,-0.00562051,-0.009069438,-0.008091829,-0.000205635,-0.000204839,-0.000430759,0.000221434,0.00023637,0.000219897
XAU/USD,5/17/2016 17:00,1278.55,0.001594359,0.001648351,0,0,0,0,-0.001602925,-0.001593559,-0.003649724,-0.00176958,-0.001699069,0.001580703,0.001666969,0.001665977,-0.003560274,0.001579907,-0.002230456,-0.002174348,-0.00159813,-0.001591641,-0.00354399,-0.001752202,-0.001856845,0.001565319
XAU/USD,5/18/2016 17:00,1258.03,-0.000373966,-0.000386482,-0.000361519,-0.00036188,0,0,0.006729184,0.006689767,0.002754761,0.00271415,0.004163236,-0.000372404,0.002960568,0.002958809,0.002790574,0.002158195,0.002894613,0.00278171,0.006709002,0.006681695,0.002548119,0.002560153,0.002984607,0.002775344
XAU/USD,5/19/2016 17:00,1254.27,0.00123824,0.001280252,0.001188704,0.001189899,0.001208605,0.001179664,0.001233481,0.001226253,0.001244067,0.001227791,0.001239496,0.001226311,0.001280311,0.001279551,0.001203008,0.001221496,0.001249271,0.001200549,0.00122978,0.001224773,0.00120835,0.001216195,0.001288576,0.001201075
XAU/USD,5/20/2016 17:00,1251.89,0.000781202,0.000807618,0.000750047,0.000750798,0.000783215,0.000764523,0.000778209,0.000773663,-0.000574378,0.00077463,0.000781991,0.0007737,0.000807655,0.000807177,0.000759044,0.000770672,0.000788138,0.000757498,0.000775881,0.000772733,-0.001925541,0.000767338,0.000812851,0.000757828
XAU/USD,5/23/2016 17:00,1248.9,0.000980506,0.00101363,0.000941439,0.000942381,0.000983031,0.000959591,0.000976753,0.000971054,0,0.000972266,0.000981497,0.000971099,0.001013677,0.001013077,0.000952721,0.000967302,0.000989204,0.000950782,0.000973835,0.000969887,-0.000939679,0.000963122,0.001020192,0.000951196
XAU/USD,5/24/2016 17:00,1226.92,0.007154333,0.007394171,0.006871303,0.00687813,0.007172615,0.007002831,0.007127151,0.007085868,0.006284591,0.007094651,0.007161506,0.007086198,0.007394508,0.007390169,0.006953059,0.007058692,0.007217324,0.006939005,0.007106014,0.007077413,0.007145978,0.00702841,0.00744167,0.006942008
XAU/USD,5/25/2016 17:00,1223.96,0.000961885,0.000994075,0.000923892,0.000924808,0.000964338,0.000941548,0.000958236,0.000952695,0.000990479,0.000953873,0.000962847,0.000952739,0.00099412,0.000993538,0.000934867,0.000949047,0.000970339,0.00093298,0.000955399,0.00095156,0.000960763,0.000944982,0.00100045,0.000933383
XAU/USD,5/26/2016 17:00,1219.57,0.001425093,0.001472734,0.00136886,0.001370216,0.001428724,0.001394994,0.001419692,0.001411491,-0.005590004,0.001413236,0.001426518,0.001411556,0.001472801,0.001471939,0.001385104,0.001406092,0.001437606,0.001382312,0.001415493,0.001409811,-0.004602762,0.001400075,0.001482169,0.001382909
XAU/USD,5/27/2016 17:00,1212.63,0.002249994,0.002325112,0.002161321,0.002163461,0.00225572,0.002202532,0.002241479,0.002228547,0.000224635,-0.000315609,0.002252241,0.00222865,0.002325218,0.002323859,0.002186938,0.002220033,0.002269725,0.002182535,0.002234858,0.002225898,0.000193178,0.000161679,0.002339987,0.002183476
XAU/USD,5/30/2016 17:00,1204.89,0.002498757,0.002581817,0.00240068,0.002403046,0.00250509,0.002446266,0.00248934,0.002475038,-0.000841123,0,0.000874622,0.002475152,0.002581933,0.002580431,0.002429017,0.002465622,0.002520576,0.002424146,0.002482017,0.002472108,-0.000817409,-0.000814158,-0.000903883,0.002425187
XAU/USD,5/31/2016 17:00,1215.11,-0.00196728,-0.002685653,-0.003163997,-0.00316711,-0.003301338,-0.003223963,-0.003280622,-0.00326181,0.003527358,0,0,-0.002527413,-0.000628285,-0.001966975,-0.003201273,-0.003249424,-0.003321707,-0.003194866,-0.00327099,-0.003257957,0.003427428,0.00341373,0.003606533,-0.001752633
XAU/USD,6/1/2016 17:00,1212.66,0,0,0.000763881,0.000764638,0.000797284,0.000778463,0.000792244,0.000787668,-0.002595383,-0.001930524,-0.002100813,0,-0.000852154,-0.000851427,0.000772945,0.000784656,0.00080224,0.000771387,0.000789901,0.000786731,-0.004266797,-0.000525703,-0.000857627,-0.000800536
XAU/USD,6/2/2016 17:00,1210.68,0,0,0.000615017,0.000615624,0.000641806,0.000626713,0.000637765,0.000634095,0,0,-0.000686578,0,-0.000691636,-0.000691043,0.000622287,0.000631679,0.000645779,0.000621038,0.000635886,0.000633343,0.0006679,0.000659694,-0.000773629,-0.000649572
XAU/USD,6/3/2016 17:00,1244.14,0.002289634,0.002367157,-0.00691268,-0.00691948,-0.006231471,-0.006085661,-0.006159125,-0.006125079,-0.006775067,-0.007522639,0.001329495,0.002269351,-0.006880893,-0.008700889,-0.006016885,-0.006109125,-0.006242851,-0.006004863,-0.006141073,-0.006117856,-0.006579688,-0.006488774,-0.006884693,-0.006471997
XAU/USD,6/6/2016 17:00,1244.95,0.000268411,0.000277567,0.000258354,0.000258612,0.000270369,0.000263933,0.000272579,0.000270848,0.000277842,0.000272326,0.000270673,0.000266017,0.000282264,0.000282999,0.000265117,0.000268945,0.000275254,0.000264579,0.000271766,0.000270523,0.000270141,0.000268019,0.000283877,0.000265193
XAU/USD,6/7/2016 17:00,1243.61,-0.000438072,-0.000452808,-0.000421869,-0.000422285,-0.000441224,-0.000430859,-0.000444781,-0.000441994,-0.001233605,-0.000444374,-0.000441713,-0.000434215,-0.000460363,-0.000461545,-0.000432767,-0.000438931,-0.000449086,-0.000431899,-0.000443472,-0.000441471,-0.001986748,-0.00043744,-0.000462956,-0.000432888
XAU/USD,6/8/2016 17:00,1262.4,0.006157559,0.006365213,0.005929277,0.005935144,0.006201978,0.00605593,0.006252103,0.006212833,-0.000142873,0.006246362,0.006208873,0.006103221,0.006471686,0.006488347,0.006082814,0.006169668,0.006312759,0.006070583,0.00623366,0.006205459,-0.003219233,0.006148653,0.00650823,0.006084527
XAU/USD,6/9/2016 17:00,1268.84,0.002104088,0.002174825,0.002026308,0.002028307,0.002119221,0.002069463,0.002136296,0.002122919,0.002148319,0.002134341,0.00212157,0.002085576,0.00221109,0.002216764,0.002078623,0.002108214,0.002156958,0.002074456,0.002130013,0.002120407,0.002105528,0.002101054,0.002223535,0.002079206
XAU/USD,6/10/2016 17:00,1273.7,0.001588058,0.001641452,0.001529347,0.001530856,0.00159948,0.001561922,0.001612369,0.001602271,-0.000561307,0.001610893,0.001601253,0.001574084,0.001668826,0.001673109,0.001568836,0.001591172,0.001627965,0.00156569,0.001607627,0.001600375,-0.003827584,0.001585767,0.00167822,0.001569276
XAU/USD,6/13/2016 17:00,1283.4,0.003158771,0.003264603,0.003042374,0.003045366,0.003181414,0.003106959,0.003206962,0.003186946,-0.000948978,0.003204036,0.003184928,0.00313107,0.003318851,0.003327338,0.003120666,0.003164944,0.003237874,0.00311443,0.003197562,0.003183188,0.003134238,0.003154231,0.003337467,0.003121539
XAU/USD,6/14/2016 17:00,1285.31,0.000622995,0.000643903,0.000600003,0.000600594,0.000627468,0.000612761,0.000632515,0.000628561,-0.003499416,0.000631937,0.000628163,0.000617523,0.000654621,0.000656297,0.000615468,0.000624215,0.000638622,0.000614236,0.000630658,0.000627819,-0.003901678,0.000622099,0.000658299,0.000615641
XAU/USD,6/15/2016 17:00,1290.98,0.00184163,0.001903167,0.001773937,0.001775678,0.001854797,0.001811499,0.001869652,0.001858014,-0.000152835,0.001867951,0.00185684,0.001825521,0.001934706,0.00193964,0.001819471,0.00184522,0.001887626,0.001815844,0.001864186,0.001855828,0.001819476,0.00183899,0.001945528,0.001819978
XAU/USD,6/16/2016 17:00,1278.45,-0.00403367,-0.004167221,-0.003886669,-0.003890449,-0.004062251,-0.00396825,-0.004094495,-0.004069234,-0.001687607,-0.001743195,-0.004066687,-0.003998697,-0.004235637,-0.004246338,-0.003985559,-0.004041462,-0.0041335,-0.003977684,-0.004082632,-0.00406449,-0.001654398,-0.001716686,-0.004259109,-0.003986662
XAU/USD,6/17/2016 17:00,1297.56,0.001091144,0.001127598,0.0059676,0.005973444,0.006239083,0.006093719,0.006288956,0.006249884,-0.006317249,-0.006072513,-0.006114441,0.000173862,0.001916983,-0.001131689,0.006120483,0.006206931,0.006349295,0.006108307,0.006270606,0.006242547,-0.006152461,-0.0059784,-0.006391818,0.00012482
XAU/USD,6/20/2016 17:00,1289.22,0,0,-0.004228918,-0.005391925,-0.002706506,-0.002643819,-0.002728009,-0.002711163,0.002773815,0.002665727,0.002670215,0,-0.007851615,-0.007876756,-0.005982346,-0.008447997,-0.002754022,-0.00265011,-0.002720098,-0.002707999,0.00270103,0.002624175,0.002792091,-0.006114028
XAU/USD,6/21/2016 17:00,1268.22,0.003164805,0.00327043,0,0,-0.002420078,-0.0026829,-0.000343059,-0.006598611,0.004387322,0.006667655,0.006678809,0.003878102,0.006942507,0.006981547,0.006477909,0.006604033,0.001859978,0.00116601,-0.000342079,-0.006353072,0.002434326,0.006564402,0.006981532,0.006521624
XAU/USD,6/22/2016 17:00,1265.05,0.00099558,0.001028817,0.000599552,0.000600837,0,0,0.001011852,0,0.001049783,0.001005561,0.001007241,0.000985188,0.001046971,0.001052852,0.000976971,0.000995975,0.00101661,0.000979402,0.001008893,0.001017909,0.001023467,0.000990004,0.00105285,0.000983558
XAU/USD,6/23/2016 17:00,1255.13,0.003104819,0.003208108,0.003033299,0.003039797,0,0,0.00315539,0,0.003273249,0.003135839,0.003141061,0.003072522,0.003264512,0.003282785,0.003046981,0.003106047,0.003170175,0.003054537,0.003146195,0.003174213,0.003191484,0.003087488,0.003282778,0.003067455
XAU/USD,6/24/2016 17:00,1314.33,-0.018474555,-0.019087197,-0.018050262,-0.018088817,0.000116509,0.000113767,-0.018774526,0,-0.013769345,-0.034002259,-0.018689535,-0.018282958,-0.019421697,-0.019530054,-0.018131438,-0.018481838,-0.018862219,-0.018176262,-0.018719986,-0.018886167,-0.007731768,-0.03455104,-0.019530012,-0.018252899
XAU/USD,6/27/2016 17:00,1322.8,-0.002673689,-0.002763415,-0.002611589,-0.00261723,-0.002588833,-0.002529623,-0.002717613,0,-0.007266854,0,-0.002705167,-0.002645642,-0.002812435,-0.002828318,-0.002623467,-0.002674755,-0.002730457,-0.002630027,-0.002709626,-0.002733965,-0.007049523,-0.007019312,-0.002828312,-0.002641243
XAU/USD,6/28/2016 17:00,1311.6,0.003566017,0.003686767,0.003482487,0.003490074,0.003451887,0.003372287,0.00362512,0.001829606,0.003646607,0.001879133,0.00360837,0.003528288,0.003752766,0.003774156,0.003498461,0.003567452,0.003642406,0.003507284,0.003614371,0.003647127,0.003536875,0.003515887,0.003774148,0.00352237
XAU/USD,6/29/2016 17:00,1317.41,-0.001840792,-0.001902807,-0.00179788,-0.001801778,-0.001782158,-0.001741253,-0.001871149,-0.001787317,-0.004107248,-0.004320088,-0.004346174,-0.004021061,-0.001936694,-0.001947675,-0.001806088,-0.001841529,-0.001880026,-0.00181062,-0.001865628,-0.00188245,-0.003983963,-0.004273984,-0.004545371,-0.006174224
XAU/USD,6/30/2016 17:00,1321.36,0.000604527,0.000624982,-0.001223098,-0.001225751,-0.001212395,-0.00118455,-0.001272976,-0.001215907,0.001955989,0.001598964,0.001624281,0,0.002510391,0.002524683,-0.001228685,-0.001252812,-0.001279019,-0.001231771,-0.001269218,-0.00128067,0.001897023,0.001583729,0.001699104,0.000934245
XAU/USD,7/1/2016 17:00,1340.94,0.002289721,0.002367158,0.000257753,0.000258332,0.000376621,-0.001367449,-0.005099398,-0.007613279,0.006378088,0.006210556,0.006115126,0.00227614,0.00635269,0.006388684,0.00030023,0.000297053,0.000313741,-0.001482186,-0.00508427,-0.007991152,0.00618674,0.006151676,0.006395357,0.006008974
XAU/USD,7/4/2016 17:00,1350.7,0.002966157,0.003066138,0.002888557,0.002894847,0.002970618,0.002900897,0.003030608,0.002980544,0.003164866,0.003082102,0.003034949,0.002948621,0.00315232,0.0031701,0.002940315,0.00298963,0.003056047,0.002939311,0.003021578,0.003025368,0.003070335,0.00305301,0.003173396,0.00298249
XAU/USD,7/5/2016 17:00,1355.95,0.001599093,0.001653118,0.001557168,0.001560566,0.001601504,0.001563835,0.001633919,0.001606867,0.001706474,0.001661745,0.001636264,0.001589619,0.001699693,0.001709303,0.001585131,0.001611776,0.001647665,0.001584589,0.001629039,0.001631087,0.001655386,0.001646024,0.001711084,0.001607919
XAU/USD,7/6/2016 17:00,1363.66,0.00234172,0.0024206,0.002280496,0.002285459,0.00234524,0.002290232,0.002392569,0.002353071,0.002498487,0.002433194,0.002395994,0.002327885,0.00248859,0.002502616,0.002321332,0.00236024,0.002412639,0.00232054,0.002385445,0.002388435,0.002423911,0.002410243,0.002505216,0.002354607
XAU/USD,7/7/2016 17:00,1360.43,-0.000969733,-0.001002009,-0.000944663,-0.000946696,-0.000971174,-0.000948651,-0.000990542,-0.000974379,-0.004385104,-0.004751207,-0.002608944,-0.003004499,-0.00102981,-0.001035543,-0.000961386,-0.000977313,-0.000998753,-0.000961062,-0.000987628,-0.000988851,-0.004254962,-0.004231691,-0.004397454,-0.005074132
XAU/USD,7/8/2016 17:00,1366.19,0.001746462,0.00180519,0.001700875,0.00170457,0.001749083,0.001708125,0.001784321,0.001754914,-0.001800372,-0.001757091,0,0,0.001855805,0.001866246,0.001731282,0.001760251,0.001799263,0.001730692,0.001779018,0.001781243,-0.001746947,-0.001737787,-0.001805849,-0.001701443
XAU/USD,7/11/2016 17:00,1355.09,-0.001102257,-0.0011296,-0.003257786,-0.003264821,-0.003349544,-0.003271587,-0.003416596,-0.00336064,-0.002591101,0.003407586,0,0,0.001100512,0.001125617,-0.003315666,-0.003370797,-0.003445023,-0.003314543,-0.003406505,-0.00341074,-0.000284105,0.003369913,0.003502763,0.003299002
XAU/USD,7/12/2016 17:00,1332.98,0.00421495,0.004355864,0,-0.000540353,0.004453028,-0.003298501,-0.004243797,-0.004169735,0.006818962,0.006743393,0.005564154,0.006408344,0.006816501,0.006854226,0.006469103,0.005485625,0.004580448,-9.90E-05,-0.004231205,-0.004232181,0.006693058,0.00666932,0.006930483,0.006529865
XAU/USD,7/13/2016 17:00,1342.4,-0.002800093,-0.002893297,-0.002797634,-0.002805208,-0.002794761,0,-0.002925134,-0.002886477,-0.0029459,-0.002856878,-0.002819705,-0.002769462,-0.002887674,-0.002903564,-0.002753715,-0.002806187,-0.00287432,-0.002799885,-0.002916431,-0.002929829,-0.002835672,-0.002825671,-0.002935681,-0.002766909
XAU/USD,7/14/2016 17:00,1334.65,0.00231786,0.002395501,0.002291313,0.002297554,0.002313419,-0.003912196,0.002422029,0.002389819,0.002439335,0.002365159,0.002334194,0.00229235,0.002390816,0.002404056,0.002279238,0.002322935,0.00237969,0.002317686,0.002414777,0.002425942,0.002347494,0.002339164,0.002430818,0.002290224
XAU/USD,7/15/2016 17:00,1337.19,-0.000748123,-0.000772788,-0.000739684,-0.000741669,-0.000746712,-0.000755654,-0.00078121,-0.000770984,0.001782575,0.001727359,0.001974514,-0.000740014,-0.000771301,-0.000775504,-0.000735845,-0.000749736,-0.000767768,-0.000748068,-0.000778908,-0.000782452,0.001722605,0.001709806,0.002059987,-0.000739338
XAU/USD,7/18/2016 17:00,1328.11,0.002708633,0.002799124,0.002677689,0.002684964,0.002703456,0.002736254,0.002830039,0.002792502,0.002262202,0,0.002719317,0.002678898,0.002793664,0.002809093,0.002663613,0.002714549,0.002780697,0.00270843,0.002821587,0.002834598,0.002291936,0.002764248,0.00283887,0.00267642
XAU/USD,7/19/2016 17:00,1331.58,-0.001029614,-0.001063823,-0.001017914,-0.001020665,-0.001027657,-0.001040057,-0.001075507,-0.00106132,0,0,-0.00132304,-0.001436304,-0.001061759,-0.001067591,-0.001012591,-0.001031851,-0.001056858,-0.001029538,-0.001072313,-0.00107723,-0.000925435,-0.000507995,-0.001703538,-0.001888822
XAU/USD,7/20/2016 17:00,1315.56,0.004757731,0.004915953,0.004703616,0.004716339,0.004748679,0.004806032,0.004969998,0.004904377,0.000143158,0,-0.000176438,-0.000174217,0.004906408,0.004933382,0.004678998,0.004768076,0.004883738,0.004757377,0.004955223,0.004977967,-0.003241286,-0.003211716,-0.003333684,-0.00314645
XAU/USD,7/21/2016 17:00,1330.69,0.000617874,0.000638528,-0.003603398,-0.003613119,-0.004475572,-0.004529513,-0.00468371,-0.004622002,0.001184651,0.000654495,0.00113072,0.001116288,0.000667326,0.000671072,-0.003577959,-0.003646446,-0.004602593,-0.004483753,-0.004669817,-0.004691204,0.001154631,0.001143294,0.001189144,0.001122421
XAU/USD,7/22/2016 17:00,1321.91,-0.00108528,-0.001146113,-0.000631696,-0.001059296,0.002604378,0.002635855,0.002725846,0.00268983,-0.001866048,-0.000238318,-0.001124311,-0.000652484,-0.001131696,-0.00116321,-0.000638789,-0.001087174,0.002678503,0.002609152,0.002717737,0.00273022,-0.001814328,-0.000236117,-0.001177568,-0.000653578
XAU/USD,7/25/2016 17:00,1315.61,0.001901922,0.001965243,0.001866444,0.001873327,0.001868952,0.001891543,0.001956129,0.00193028,0.002017774,0.001953852,0.001925484,0.001898993,0.00198364,0.001994694,0.001887513,0.001922849,0.001922151,0.001872378,0.001950309,0.001959268,0.001961613,0.001935621,0.002017115,0.001902194
XAU/USD,7/26/2016 17:00,1320.01,-0.001320365,-0.001364052,-0.00129588,-0.001300631,-0.001297611,-0.001313202,-0.001357765,-0.001339933,-0.001400282,-0.001356195,-0.001336623,-0.001318344,-0.001376742,-0.001384365,-0.001310421,-0.001334805,-0.001334324,-0.001299976,-0.00135375,-0.001359931,-0.001361548,-0.001343617,-0.001399827,-0.001320553
XAU/USD,7/27/2016 17:00,1339.3,-0.007066945,-0.006007784,-0.005706208,-0.005727222,-0.005713864,-0.005782825,-0.005979967,-0.00590107,0.003717223,-0.002424628,0.001412661,-0.007056413,-0.007370393,-0.006097672,-0.005770523,-0.005878387,-0.005876256,-0.005724323,-0.005962204,-0.005989549,0.006165557,0.001080137,0.001480161,-0.007068299
XAU/USD,7/28/2016 17:00,1334.99,-0.001288453,-0.001051595,0,0.000149127,0,0.000150582,-0.001696681,-0.000282698,-0.0013645,-0.001290217,-0.00130697,-0.001287162,-0.001343978,-0.001067369,-0.001309477,-0.001028925,-0.001359983,-0.001018721,-0.001981271,-0.000286914,-0.001331618,-0.001315151,-0.001368798,-0.001289338
XAU/USD,7/29/2016 17:00,1350.72,0.004716672,0.004876044,-0.000774184,-0.000776511,0,0,0,0,0.00499595,0.00483587,0.004784665,0.00471193,0.004920577,0.004949452,0.004684688,0.004770538,-0.002374354,0.004712906,-0.002356084,-0.003154372,0.004875182,0.004814706,0.005011741,0.004719919
